TahunKelulusan,JK,Prodi,Jenis,Jurusan,Ayah,Ibu,Hasil,UN,IPK
2019,Laki-laki,SI,SMAN,IPA,Dasar,Tinggi,100-500,Baik,Cumlaude
2019,Perempuan,SI,SMAN,IPA,Dasar,Tinggi,2.000-5.000,Baik,Cumlaude
2019,Perempuan,SI,MAS,IPA,Dasar,Tinggi,100-500,Sangat Baik,Cumlaude
2019,Perempuan,Biologi,SMAN,IPA,Dasar,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,Peternakan,SMKN,Teknik,Menengah,Tinggi,1.000-2.000,Cukup,Memuaskan
2019,Laki-laki,Peternakan,SMAN,IPA,Dasar,Dasar,500-1.000,Cukup,Sangat Memuaskan
2019,Laki-laki,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2019,Laki-laki,Peternakan,SMAN,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2019,Laki-laki,Peternakan,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2019,Laki-laki,Arsitektur,SMKN,Teknik,Tinggi,Tinggi,2.000-5.000,Baik,Memuaskan
2019,Laki-laki,Arsitektur,SMKN,Teknik,Dasar,Dasar,100-500,Baik,Memuaskan
2019,Perempuan,Arsitektur,MAN,IPS,Tinggi,Tinggi,5.000-20.000,Baik,Memuaskan
2019,Laki-laki,Arsitektur,SMAN,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2019,Laki-laki,Arsitektur,SMKN,Teknik,Tinggi,Menengah,1.000-2.000,Baik,Memuaskan
2019,Laki-laki,Arsitektur,MAN,IPS,Dasar,Dasar,1.000-2.000,Cukup,Memuaskan
2019,Laki-laki,Arsitektur,SMKS,Teknik,Menengah,Menengah,2.000-5.000,Cukup,Sangat Memuaskan
2019,Laki-laki,Arsitektur,SMKN,Teknik,Tinggi,Tinggi,5.000-20.000,Baik,Memuaskan
2019,Laki-laki,Arsitektur,SMKN,Teknik,Tinggi,Dasar,5.000-20.000,Baik,Cukup
2019,Laki-laki,Arsitektur,SMKN,Teknik,Menengah,Dasar,500-1.000,Baik,Sangat Memuaskan
2019,Perempuan,Arsitektur,SMAN,IPA,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2019,Laki-laki,Arsitektur,SMAN,IPA,Menengah,Tinggi,1.000-2.000,Kurang,Sangat Memuaskan
2019,Laki-laki,Arsitektur,SMAS,IPA,Menengah,Dasar,5.000-20.000,Baik,Sangat Memuaskan
2019,Laki-laki,Arsitektur,SMAN,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2019,Perempuan,Arsitektur,SMKS,Teknik,Menengah,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2019,Laki-laki,Arsitektur,SMAN,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2019,Laki-laki,Arsitektur,SMKN,Teknik,Tinggi,Dasar,5.000-20.000,Baik,Sangat Memuaskan
2019,Perempuan,Arsitektur,SMAN,IPA,Tinggi,Menengah,500-1.000,Baik,Sangat Memuaskan
2019,Perempuan,Arsitektur,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,TI,SMKN,Teknik,Tinggi,Tinggi,1.000-2.000,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,TI,SMAS,IPA,Tinggi,Menengah,500-1.000,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,TI,SMAN,IPA,Dasar,Dasar,2.000-5.000,Kurang,Sangat Memuaskan
2019,Laki-laki,TI,MAS,IPA,Dasar,Dasar,100-500,Kurang,Sangat Memuaskan
2019,Laki-laki,TI,SMAN,IPA,Tinggi,Tinggi,5.000-20.000,Baik,Sangat Memuaskan
2019,Perempuan,TI,SMAN,IPA,Menengah,Menengah,1.000-2.000,Kurang,Sangat Memuaskan
2019,Perempuan,TI,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2019,Perempuan,TI,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,TI,SMKN,Teknik,Menengah,Menengah,1.000-2.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,TI,SMKS,Teknik,Tinggi,Dasar,2.000-5.000,Kurang,Sangat Memuaskan
2019,Perempuan,TI,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2019,Perempuan,TI,SMAN,IPA,Tinggi,Tinggi,5.000-20.000,Baik,Sangat Memuaskan
2019,Perempuan,TI,SMAN,IPA,Menengah,Tinggi,5.000-20.000,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,TI,SMAN,IPA,Menengah,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,TI,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,TI,SMAN,IPA,Menengah,Menengah,2.000-5.000,Kurang,Sangat Memuaskan
2019,Laki-laki,Fisika,MAS,IPA,Menengah,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2019,Laki-laki,Fisika,SMAN,IPA,Tinggi,Menengah,100-500,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,Fisika,SMAN,IPA,Dasar,Dasar,100-500,Cukup,Sangat Memuaskan
2019,Laki-laki,Fisika,SMKN,Teknik,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2019,Perempuan,Fisika,SMAN,IPA,Dasar,Dasar,500-1.000,Kurang,Sangat Memuaskan
2019,Perempuan,Fisika,MAN,IPA,Tinggi,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2019,Laki-laki,Kimia,SMAN,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2019,Perempuan,Kimia,SMAN,IPA,Menengah,Dasar,100-500,Sangat Baik,Sangat Memuaskan
2019,Perempuan,Kimia,SMAN,IPA,Dasar,Menengah,500-1.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,Matematika,SMAN,IPA,Menengah,Dasar,100-500,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,PWK,SMKN,Teknik,Tinggi,Dasar,2.000-5.000,Baik,Memuaskan
2019,Perempuan,PWK,SMAS,IPA,Menengah,Tinggi,5.000-20.000,Baik,Sangat Memuaskan
2019,Laki-laki,PWK,MAN,IPA,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2019,Perempuan,PWK,SMAN,IPA,Dasar,Menengah,100-500,Sangat Baik,Sangat Memuaskan
2019,Perempuan,PWK,SMAN,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2019,Perempuan,PWK,SMAN,IPA,Tinggi,Menengah,500-1.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,PWK,SMAN,IPA,Menengah,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,SI,SMKN,Teknik,Menengah,Tinggi,1.000-2.000,Sangat Baik,Memuaskan
2019,Laki-laki,SI,SMAS,IPS,Tinggi,Dasar,2.000-5.000,Kurang,Cukup
2019,Laki-laki,SI,MAS,IPA,Menengah,Menengah,1.000-2.000,Cukup,Sangat Memuaskan
2019,Perempuan,SI,SMAN,IPA,Menengah,Menengah,1.000-2.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,SI,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2019,Perempuan,SI,SMAN,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2019,Perempuan,SI,SMAN,IPA,Tinggi,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2019,Perempuan,SI,SMAN,IPA,Dasar,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,SI,SMAN,IPA,Tinggi,Dasar,1.000-2.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,SI,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,SI,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2019,Perempuan,SI,SMKN,Teknik,Menengah,Tinggi,1.000-2.000,Baik,Sangat Memuaskan
2019,Perempuan,SI,SMAN,IPA,Tinggi,Menengah,2.000-5.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,SI,SMAN,IPA,Tinggi,Dasar,100-500,Cukup,Sangat Memuaskan
2019,Perempuan,SI,SMAN,IPA,Dasar,Menengah,500-1.000,Cukup,Sangat Memuaskan
2019,Laki-laki,SI,SMAN,IPA,Tinggi,Dasar,2.000-5.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,SI,SMAN,IPA,Dasar,Dasar,100-500,Sangat Baik,Sangat Memuaskan
2019,Perempuan,Kimia,SMAN,IPA,Dasar,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2019,Laki-laki,Arsitektur,SMAS,IPS,Tinggi,Dasar,5.000-20.000,Cukup,Cukup
2019,Laki-laki,Arsitektur,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Kurang,Sangat Memuaskan
2019,Laki-laki,Arsitektur,SMKN,Teknik,Menengah,Menengah,100-500,Baik,Memuaskan
2019,Laki-laki,PWK,SMKN,Teknik,Tinggi,Tinggi,1.000-2.000,Baik,Memuaskan
2019,Laki-laki,PWK,SMKN,Teknik,Tinggi,Menengah,5.000-20.000,Baik,Memuaskan
2019,Perempuan,SI,SMKN,Teknik,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2019,Laki-laki,Fisika,SMAN,IPA,Dasar,Menengah,500-1.000,Baik,Sangat Memuaskan
2019,Perempuan,SI,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,SI,SMAN,IPA,Menengah,Menengah,1.000-2.000,Cukup,Sangat Memuaskan
2019,Laki-laki,Peternakan,SMAN,IPS,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2019,Laki-laki,Peternakan,MAS,IPS,Menengah,Dasar,100-500,Kurang,Sangat Memuaskan
2019,Laki-laki,Peternakan,SMKN,Teknik,Dasar,Dasar,5.000-20.000,Baik,Sangat Memuaskan
2019,Laki-laki,Peternakan,SMAN,IPA,Dasar,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,Peternakan,SMKN,Teknik,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2019,Laki-laki,Kimia,SMAN,IPA,Dasar,Menengah,5.000-20.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,Fisika,SMAN,IPA,Menengah,Dasar,1.000-2.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,Peternakan,SMAN,IPA,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2019,Laki-laki,Peternakan,SMAN,IPA,Menengah,Menengah,2.000-5.000,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,Peternakan,SMAN,IPA,Menengah,Menengah,1.000-2.000,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,PWK,SMAN,IPS,Tinggi,Menengah,2.000-5.000,Cukup,Sangat Memuaskan
2019,Laki-laki,PWK,SMAN,IPA,Menengah,Menengah,1.000-2.000,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,PWK,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2019,Perempuan,PWK,MAN,IPA,Menengah,Menengah,2.000-5.000,Cukup,Sangat Memuaskan
2019,Perempuan,PWK,SMAN,IPA,Menengah,Dasar,500-1.000,Baik,Sangat Memuaskan
2019,Laki-laki,PWK,SMAN,IPA,Dasar,Dasar,100-500,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,PWK,SMAN,IPA,Dasar,Menengah,100-500,Baik,Sangat Memuaskan
2019,Perempuan,PWK,SMAN,IPA,Menengah,Dasar,2.000-5.000,Baik,Sangat Memuaskan
2019,Perempuan,PWK,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,PWK,SMAN,IPA,Menengah,Menengah,5.000-20.000,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,PWK,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2019,Perempuan,PWK,SMAN,IPA,Menengah,Menengah,1.000-2.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,PWK,SMAN,IPA,Dasar,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,PWK,SMKS,Teknik,Tinggi,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2019,Perempuan,Matematika,MAN,IPA,Tinggi,Dasar,1.000-2.000,Cukup,Sangat Memuaskan
2019,Perempuan,Matematika,SMAN,IPA,Menengah,Menengah,2.000-5.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,Matematika,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,Matematika,SMAN,IPA,Menengah,Menengah,1.000-2.000,Kurang,Sangat Memuaskan
2019,Perempuan,Matematika,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2019,Laki-laki,Matematika,SMAN,IPA,Dasar,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2019,Perempuan,Kimia,SMAN,IPA,Menengah,Menengah,100-500,Baik,Cumlaude
2019,Perempuan,Kimia,SMAS,IPA,Menengah,Tinggi,2.000-5.000,Baik,Cumlaude
2019,Perempuan,Kimia,SMAN,IPA,Menengah,Dasar,1.000-2.000,Kurang,Sangat Memuaskan
2019,Laki-laki,Fisika,SMAN,IPA,Dasar,Dasar,1.000-2.000,Baik,Sangat Memuaskan
2019,Perempuan,Fisika,SMKS,Teknik,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2019,Perempuan,Fisika,SMAN,IPA,Tinggi,Tinggi,500-1.000,Baik,Sangat Memuaskan
2019,Laki-laki,Fisika,SMAN,IPA,Menengah,Dasar,500-1.000,Cukup,Sangat Memuaskan
2019,Laki-laki,Fisika,SMKN,Teknik,Dasar,Dasar,500-1.000,Baik,Memuaskan
2019,Laki-laki,Fisika,MAN,IPA,Dasar,Menengah,500-1.000,Cukup,Sangat Memuaskan
2019,Laki-laki,Fisika,SMAN,IPA,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2019,Perempuan,Fisika,SMAN,IPA,Dasar,Tinggi,100-500,Sangat Baik,Sangat Memuaskan
2019,Perempuan,Fisika,MAN,IPA,Dasar,Dasar,100-500,Sangat Baik,Sangat Memuaskan
2019,Perempuan,Arsitektur,SMAN,IPA,Menengah,Dasar,500-1.000,Cukup,Sangat Memuaskan
2019,Perempuan,Arsitektur,SMAN,IPA,Menengah,Tinggi,5.000-20.000,Baik,Sangat Memuaskan
2019,Laki-laki,Arsitektur,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,Arsitektur,SMAN,IPA,Menengah,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2019,Perempuan,Arsitektur,SMAN,IPA,Tinggi,Menengah,2.000-5.000,Kurang,Sangat Memuaskan
2019,Laki-laki,Arsitektur,SMAN,IPA,Dasar,Dasar,500-1.000,Cukup,Sangat Memuaskan
2019,Laki-laki,Arsitektur,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Kurang,Sangat Memuaskan
2019,Perempuan,Arsitektur,SMKN,Teknik,Menengah,Dasar,1.000-2.000,Cukup,Sangat Memuaskan
2019,Laki-laki,Arsitektur,SMAN,IPA,Dasar,Dasar,100-500,Baik,Sangat Memuaskan
2019,Laki-laki,Arsitektur,SMAN,IPA,Menengah,Menengah,500-1.000,Kurang,Sangat Memuaskan
2019,Laki-laki,Arsitektur,SMAN,IPA,Menengah,Dasar,5.000-20.000,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,Arsitektur,SMAN,IPA,Dasar,Dasar,500-1.000,Cukup,Sangat Memuaskan
2019,Perempuan,Arsitektur,SMAN,IPA,Tinggi,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2019,Laki-laki,TI,SMAS,IPS,Tinggi,Dasar,2.000-5.000,Sangat Baik,Cukup
2019,Laki-laki,TI,SMAS,IPS,Tinggi,Dasar,5.000-20.000,Kurang,Cukup
2019,Laki-laki,TI,SMAN,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2019,Laki-laki,TI,SMAS,IPA,Dasar,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2019,Laki-laki,TI,SMAN,IPA,Menengah,Dasar,5.000-20.000,Baik,Sangat Memuaskan
2019,Laki-laki,TI,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2019,Perempuan,TI,SMAN,IPA,Tinggi,Menengah,2.000-5.000,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,TI,SMAN,IPA,Dasar,Dasar,100-500,Kurang,Sangat Memuaskan
2019,Laki-laki,TI,SMAS,IPA,Menengah,Dasar,2.000-5.000,Kurang,Sangat Memuaskan
2019,Perempuan,TI,SMAN,IPA,Menengah,Tinggi,500-1.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,Kimia,MAS,IPS,Menengah,Menengah,500-1.000,Baik,Memuaskan
2019,Perempuan,Kimia,SMAN,IPA,Dasar,Menengah,100-500,Sangat Baik,Sangat Memuaskan
2019,Perempuan,Kimia,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2019,Laki-laki,Matematika,SMKN,Teknik,Dasar,Dasar,100-500,Baik,Memuaskan
2019,Laki-laki,Matematika,SMAN,IPA,Tinggi,Menengah,1.000-2.000,Cukup,Sangat Memuaskan
2019,Laki-laki,Matematika,SMAN,IPA,Menengah,Tinggi,5.000-20.000,Baik,Sangat Memuaskan
2019,Perempuan,Matematika,MAN,IPS,Menengah,Dasar,500-1.000,Kurang,Sangat Memuaskan
2019,Laki-laki,Matematika,SMAN,IPA,Dasar,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2019,Perempuan,Matematika,SMKN,Ekonomi,Dasar,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2019,Perempuan,Matematika,SMAN,IPA,Menengah,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2018,Perempuan,Matematika,SMKN,Teknik,Dasar,Dasar,1.000-2.000,Sangat Baik,Memuaskan
2019,Perempuan,Matematika,SMAN,IPA,Menengah,Dasar,2.000-5.000,Baik,Sangat Memuaskan
2019,Perempuan,SI,SMKN,Teknik,Dasar,Dasar,100-500,Sangat Baik,Sangat Memuaskan
2019,Perempuan,SI,SMAN,IPS,Menengah,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,SI,SMAN,IPA,Tinggi,Dasar,5.000-20.000,Baik,Sangat Memuaskan
2019,Perempuan,SI,SMAN,IPA,Dasar,Menengah,100-500,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,SI,SMAN,IPA,Menengah,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2020,Laki-laki,SI,SMAN,IPA,Dasar,Dasar,100-500,Sangat Baik,Sangat Memuaskan
2020,Perempuan,SI,SMAN,IPS,Menengah,Dasar,100-500,Sangat Baik,Sangat Memuaskan
2020,Perempuan,SI,SMAN,IPA,Dasar,Dasar,500-1.000,Cukup,Sangat Memuaskan
2020,Perempuan,SI,MAN,IPS,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2020,Perempuan,SI,SMAN,IPA,Tinggi,Menengah,500-1.000,Sangat Baik,Sangat Memuaskan
2020,Perempuan,SI,SMAN,IPA,Menengah,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2020,Laki-laki,SI,SMAN,IPA,Menengah,Dasar,5.000-20.000,Sangat Baik,Sangat Memuaskan
2020,Laki-laki,SI,SMAN,IPA,Menengah,Dasar,100-500,Sangat Baik,Sangat Memuaskan
2020,Laki-laki,Arsitektur,SMAN,IPA,Tinggi,Menengah,5.000-20.000,Sangat Baik,Sangat Memuaskan
2019,Laki-laki,Arsitektur,SMKN,Teknik,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2020,Perempuan,Arsitektur,SMAN,IPA,Tinggi,Menengah,2.000-5.000,Cukup,Sangat Memuaskan
2020,Perempuan,Arsitektur,MAN,IPA,Menengah,Dasar,1.000-2.000,Sangat Baik,Sangat Memuaskan
2020,Laki-laki,Arsitektur,SMKN,Teknik,Menengah,Dasar,100-500,Baik,Sangat Memuaskan
2020,Laki-laki,Arsitektur,SMKN,Teknik,Menengah,Menengah,500-1.000,Baik,Sangat Memuaskan
2020,Laki-laki,Arsitektur,SMAN,IPA,Tinggi,Tinggi,5.000-20.000,Sangat Baik,Sangat Memuaskan
2020,Laki-laki,Fisika,SMAN,IPA,Tinggi,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2020,Perempuan,Fisika,SMAN,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2020,Perempuan,Kimia,SMAS,IPA,Menengah,Menengah,2.000-5.000,Sangat Baik,Sangat Memuaskan
2020,Perempuan,Kimia,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2020,Laki-laki,Matematika,SMAN,IPA,Dasar,Dasar,500-1.000,Cukup,Sangat Memuaskan
2020,Perempuan,Matematika,SMAN,IPA,Menengah,Dasar,1.000-2.000,Sangat Baik,Sangat Memuaskan
2020,Perempuan,Matematika,SMAN,IPA,Dasar,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2020,Laki-laki,Matematika,SMKN,Teknik,Menengah,Tinggi,100-500,Sangat Baik,Cumlaude
2020,Perempuan,Matematika,MAS,IPA,Menengah,Tinggi,100-500,Baik,Cumlaude
2020,Laki-laki,Matematika,SMAN,IPA,Dasar,Menengah,500-1.000,Cukup,Sangat Memuaskan
2020,Perempuan,Matematika,MAN,IPA,Tinggi,Dasar,5.000-20.000,Sangat Baik,Sangat Memuaskan
2020,Perempuan,Matematika,SMAN,IPA,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2020,Perempuan,Matematika,SMAN,IPA,Menengah,Tinggi,1.000-2.000,Baik,Sangat Memuaskan
2020,Laki-laki,PWK,SMAN,IPA,Menengah,Menengah,2.000-5.000,Sangat Baik,Sangat Memuaskan
2020,Perempuan,PWK,SMAN,IPA,Tinggi,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2020,Perempuan,PWK,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2020,Laki-laki,PWK,SMAN,IPA,Dasar,Dasar,500-1.000,Kurang,Sangat Memuaskan
2020,Laki-laki,PWK,SMAS,IPA,Menengah,Menengah,1.000-2.000,Sangat Baik,Sangat Memuaskan
2020,Laki-laki,PWK,SMAN,IPA,Menengah,Menengah,1.000-2.000,Baik,Sangat Memuaskan
2020,Perempuan,PWK,SMAS,IPA,Menengah,Dasar,500-1.000,Baik,Sangat Memuaskan
2020,Laki-laki,PWK,SMAN,IPA,Menengah,Tinggi,5.000-20.000,Baik,Sangat Memuaskan
2020,Laki-laki,Peternakan,SMKS,Teknik,Menengah,Menengah,1.000-2.000,Kurang,Sangat Memuaskan
2020,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2020,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2020,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2020,Laki-laki,Arsitektur,SMAN,IPS,Dasar,Dasar,500-1.000,Baik,Sangat Memuaskan
2020,Perempuan,Arsitektur,SMAN,IPA,Tinggi,Menengah,5.000-20.000,Cukup,Sangat Memuaskan
2020,Laki-laki,Arsitektur,SMAN,IPA,Tinggi,Menengah,5.000-20.000,Baik,Sangat Memuaskan
2020,Perempuan,Arsitektur,SMAN,IPA,Menengah,Menengah,5.000-20.000,Cukup,Sangat Memuaskan
2020,Laki-laki,Arsitektur,MAS,IPA,Tinggi,Menengah,2.000-5.000,Baik,Sangat Memuaskan
2020,Laki-laki,Arsitektur,SMKN,Teknik,Tinggi,Dasar,1.000-2.000,Baik,Memuaskan
2020,Perempuan,Arsitektur,SMAN,IPA,Dasar,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2020,Perempuan,Arsitektur,SMAN,IPA,Menengah,Menengah,500-1.000,Kurang,Sangat Memuaskan
2020,Perempuan,Arsitektur,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2020,Perempuan,Biologi,SMAN,IPA,Dasar,Dasar,500-1.000,Sangat Baik,Sangat Memuaskan
2020,Perempuan,Biologi,SMAS,IPA,Tinggi,Tinggi,100-500,Sangat Baik,Sangat Memuaskan
2020,Laki-laki,Biologi,SMAN,IPA,Menengah,Menengah,500-1.000,Sangat Baik,Sangat Memuaskan
2020,Perempuan,Biologi,MAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2020,Perempuan,Biologi,SMAN,IPA,Menengah,Menengah,1.000-2.000,Sangat Baik,Sangat Memuaskan
2020,Perempuan,Biologi,SMAN,IPA,Dasar,Dasar,500-1.000,Kurang,Sangat Memuaskan
2020,Perempuan,Biologi,SMAN,IPA,Tinggi,Dasar,2.000-5.000,Sangat Baik,Sangat Memuaskan
2020,Perempuan,Biologi,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Baik,Sangat Memuaskan
2020,Perempuan,Biologi,SMAN,IPA,Tinggi,Tinggi,5.000-20.000,Sangat Baik,Sangat Memuaskan
2020,Perempuan,Biologi,MAS,IPS,Tinggi,Tinggi,5.000-20.000,Cukup,Sangat Memuaskan
2020,Perempuan,Biologi,SMAN,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2020,Laki-laki,Peternakan,SMKN,Teknik,Menengah,Tinggi,1.000-2.000,Cukup,Memuaskan
2020,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2020,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2020,Perempuan,Peternakan,SMKN,Pertanian,Menengah,Tinggi,2.000-5.000,Baik,Cumlaude
2020,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2020,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2020,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2020,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2020,Perempuan,Peternakan,SMAN,IPA,Menengah,Tinggi,2.000-5.000,Sangat Baik,Cumlaude
2020,Perempuan,Arsitektur,SMKN,Teknik,Menengah,Tinggi,1.000-2.000,Baik,Memuaskan
2020,Perempuan,Arsitektur,SMAN,IPA,Menengah,Menengah,2.000-5.000,Sangat Baik,Sangat Memuaskan
2020,Perempuan,Arsitektur,SMAS,IPA,Tinggi,Tinggi,2.000-5.000,Sangat Baik,Sangat Memuaskan
2020,Laki-laki,TI,SMAN,IPA,Menengah,Dasar,1.000-2.000,Baik,Sangat Memuaskan
